User Name,User Email,Principal Type,Principal ID,Subscription,Subscription ID,Role,Scope,Assignment ID,Privileged,Generated At
myinfraapp,,Service Principal,26438d3b-243e-4b06-86f6-d80b2454d3d4,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/providers/Microsoft.Authorization/roleAssignments/9a8187ef-daed-4856-b657-5b43b2186b2c,YES,2026-09-15T09:33:27.442092+00:00
ado-azure-app-unnaoit,,Service Principal,df4ef3cf-3ddf-489e-b907-63181725b701,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/providers/Microsoft.Authorization/roleAssignments/1bdfd5b6-1060-4268-8e58-2fdea421200e,YES,2026-09-15T09:33:27.442092+00:00
ado-azure-app-unnaoit,,Service Principal,df4ef3cf-3ddf-489e-b907-63181725b701,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Storage Blob Data Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.Storage/storageAccounts/azureadostgtest01,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.Storage/storageAccounts/azureadostgtest01/providers/Microsoft.Authorization/roleAssignments/3b411366-7bfb-44e8-a17f-5ffb660e354f,NO,2026-09-15T09:33:27.442092+00:00
myinfraapp,,Service Principal,26438d3b-243e-4b06-86f6-d80b2454d3d4,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Storage Blob Data Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.Storage/storageAccounts/azureadostgtest01,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.Storage/storageAccounts/azureadostgtest01/providers/Microsoft.Authorization/roleAssignments/8ee70038-aeaa-45ce-84ec-73b529363477,NO,2026-09-15T09:33:27.442092+00:00
ado-dev-app,,Service Principal,f86d1ff7-83ed-4f71-aba1-d3e2d3f9f176,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/providers/Microsoft.Authorization/roleAssignments/341383ea-66f0-44f6-971e-0bb3d3f56ac9,YES,2026-09-15T09:33:27.442092+00:00
ado-dev-app,,Service Principal,f86d1ff7-83ed-4f71-aba1-d3e2d3f9f176,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Storage Blob Data Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.Storage/storageAccounts/azureadostgtest01,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.Storage/storageAccounts/azureadostgtest01/providers/Microsoft.Authorization/roleAssignments/1fd8e1ec-ccc9-404f-9c21-6e7e6fa2ac46,NO,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,045309be-fadb-41ac-adeb-9ac51ec78bc2,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV/providers/Microsoft.Authorization/roleAssignments/afa05139-3512-4ebc-9865-f40cc8059103,YES,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,0f5b828a-1299-4ca7-a8d1-bee3e28ec590,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV/providers/Microsoft.Authorization/roleAssignments/d89a3e05-94e3-47bc-af05-d90063024793,YES,2026-09-15T09:33:27.442092+00:00
ado-azure-app-unnaoit,,Service Principal,df4ef3cf-3ddf-489e-b907-63181725b701,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Key Vault Secrets Officer,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV/providers/Microsoft.Authorization/roleAssignments/6c36b13a-6b14-4f85-ab3e-602043b27ee3,YES,2026-09-15T09:33:27.442092+00:00
ado-dev-app,,Service Principal,f86d1ff7-83ed-4f71-aba1-d3e2d3f9f176,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Key Vault Secrets Officer,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV/providers/Microsoft.Authorization/roleAssignments/e8d2c157-1e31-4ac7-9533-2a0eb33c169f,YES,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,045309be-fadb-41ac-adeb-9ac51ec78bc2,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Key Vault Administrator,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV/providers/Microsoft.Authorization/roleAssignments/c5da351a-c7af-4a60-a63f-379083374104,YES,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,0f5b828a-1299-4ca7-a8d1-bee3e28ec590,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Key Vault Administrator,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV/providers/Microsoft.Authorization/roleAssignments/07cd7039-c8ad-4440-b556-3a87e7639fba,YES,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,2a9e021c-7238-4b32-bde5-cb62a421f2c6,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,AcrPull,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourcegroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourcegroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01/providers/Microsoft.Authorization/roleAssignments/b2e3d987-1c1d-5f51-8448-273cd57bcaf2,NO,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,dd8b790c-ad95-4508-b8bd-f856b7fff6b9,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,AcrPull,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01/providers/Microsoft.Authorization/roleAssignments/9976632d-c801-9924-5b4f-45218a17133b,NO,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,a7dcc9f3-3081-4a78-8259-bace32202524,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/providers/Microsoft.Authorization/roleAssignments/a937cce2-7c6e-4e7a-a608-c847aa3033a3,YES,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,7489376d-f40f-45ef-b79a-80014dcf475a,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,AcrPull,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01/providers/Microsoft.Authorization/roleAssignments/06e0678b-9582-4b30-b332-49fdcf5aa657,NO,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,0ae0ec7d-3a86-4ff9-a267-aaf1490c4b26,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,AcrPull,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourcegroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourcegroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01/providers/Microsoft.Authorization/roleAssignments/81ddd120-a696-424c-8484-e71255ca3c9d,NO,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,7a5b77b6-40b2-4947-845e-1b334855cbaa,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,AcrPull,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourcegroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourcegroups/akkc/providers/Microsoft.ContainerRegistry/registries/containerappacr01/providers/Microsoft.Authorization/roleAssignments/5e9c07e4-b6b4-4655-9674-eb288ed061ab,NO,2026-09-15T09:33:27.442092+00:00
dkc-app,,Service Principal,57a781bd-497c-4caa-96cb-b1f7ff2383e7,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/providers/Microsoft.Authorization/roleAssignments/b1ba580c-9c55-44cb-91d0-b133b5284292,YES,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,32efc065-b8ab-4f1c-b6a2-b2174ac0696c,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/providers/Microsoft.Authorization/roleAssignments/afb1bf1f-880f-4b28-b16f-5ee5ab69cafe,YES,2026-09-15T09:33:27.442092+00:00
h-aks,,Service Principal,c0087c58-816b-4ecf-b2d9-cd6f88c6bc36,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/MC_akkc_h-aks_westus,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/MC_akkc_h-aks_westus/providers/Microsoft.Authorization/roleAssignments/555f0e11-0628-44cc-9950-225c682874c6,YES,2026-09-15T09:33:27.442092+00:00
dkc-app,,Service Principal,57a781bd-497c-4caa-96cb-b1f7ff2383e7,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Storage Blob Data Contributor,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourcegroups/dkc-rg/providers/Microsoft.Storage/storageAccounts/statestorageaccount7,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourcegroups/dkc-rg/providers/Microsoft.Storage/storageAccounts/statestorageaccount7/providers/Microsoft.Authorization/roleAssignments/942b9f59-7ade-4fd2-bdf4-814ff7abb715,NO,2026-09-15T09:33:27.442092+00:00
Unknown,,Unknown,6da7714a-c489-49fd-8007-d2b5c3b787ad,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Key Vault Secrets Officer,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV/providers/Microsoft.Authorization/roleAssignments/a30916da-bddb-45c4-815a-23fc2df60d7c,YES,2026-09-15T09:33:27.442092+00:00
dkc-app,,Service Principal,57a781bd-497c-4caa-96cb-b1f7ff2383e7,Azure subscription 1,b8e77924-89da-41ce-8257-846989faab77,Key Vault Secrets Officer,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV,/subscriptions/b8e77924-89da-41ce-8257-846989faab77/resourceGroups/CMMI-TEST-PROJECT-RG/providers/Microsoft.KeyVault/vaults/CMMI-TEST-PROJECT-KV/providers/Microsoft.Authorization/roleAssignments/393d26a7-b3cd-41ed-9f14-51ad57b047ca,YES,2026-09-15T09:33:27.442092+00:00
